timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1767035168.079199,2025-12-29T20:06:08.366708,Mandarine,0,1.82,0.15,400,13.75,61.8,11.14,75.83,948.31,102400000
1767035170.0793045,2025-12-29T20:06:10.220736,Mandarine,0,0.0,0.0,,,,11.14,76.1,948.31,102400000
1767035172.0793889,2025-12-29T20:06:12.457584,Mandarine,0,7.45,0.14,408,13.79,61.98,11.14,76.32,948.3,102400000
1767035174.0794659,2025-12-29T20:06:14.219815,Mandarine,0,0.0,0.0,,,,11.15,76.46,948.29,102400000
1767035176.0796072,2025-12-29T20:06:16.368515,Mandarine,0,42.31,0.15,471,13.84,61.86,11.16,76.61,948.3,102400000
1767035178.0796933,2025-12-29T20:06:18.266519,Mandarine,0,9.42,1.11,550,13.85,61.66,,,,
1767035180.079773,2025-12-29T20:06:20.266450,Mandarine,0,-2.21,0.12,524,13.84,61.88,,,,
1767035182.0798855,2025-12-29T20:06:22.268268,Mandarine,0,1.32,0.14,544,13.89,61.98,,,,
1767035184.0799673,2025-12-29T20:06:24.266660,Mandarine,0,0.25,0.13,550,13.89,61.17,,,,
1767035186.080051,2025-12-29T20:06:26.367470,Mandarine,0,-3.71,-0.67,502,13.89,59.87,11.65,76.94,948.37,102400000
1767035188.0801682,2025-12-29T20:06:28.369083,Mandarine,0,17.47,0.15,768,13.88,58.73,11.68,76.68,948.36,102400000
1767035190.080252,2025-12-29T20:06:30.367751,Mandarine,0,22.23,0.16,1599,13.95,57.57,11.74,76.34,948.35,102400000
1767035192.0803604,2025-12-29T20:06:32.367815,Mandarine,1,-11.97,0.17,279,14.02,56.84,11.84,75.95,948.34,102400000
1767035194.080467,2025-12-29T20:06:34.369378,Mandarine,0,-2.67,0.23,0,14.15,56.62,12.09,75.59,948.34,102400000
1767035196.0805523,2025-12-29T20:06:36.258256,Mandarine,0,0.24,0.89,44,14.22,56.36,,,,
1767035198.0806317,2025-12-29T20:06:38.368097,Mandarine,0,0.2,-0.53,84,14.32,55.93,12.37,74.66,948.32,102400000
1767035200.0807445,2025-12-29T20:06:40.369557,Mandarine,0,-0.08,0.21,91,14.49,55.75,12.6,74.14,948.32,102400000
1767035202.0808272,2025-12-29T20:06:42.255903,Mandarine,0,-0.18,0.99,87,15.04,56.23,,,,
1767035204.0809088,2025-12-29T20:06:44.368392,Mandarine,0,1.14,-0.67,239,15.27,57.08,12.77,73.15,948.32,102400000
1767035206.0810158,2025-12-29T20:06:46.222695,Mandarine,0,0.0,0.0,,,,12.91,72.71,948.32,102400000
1767035208.0810997,2025-12-29T20:06:48.256104,Mandarine,0,0.32,0.99,297,15.24,60.65,,,,
1767035210.0811787,2025-12-29T20:06:50.256170,Mandarine,0,-2.65,0.37,0,15.98,63.89,,,,
1767035212.081304,2025-12-29T20:06:52.257825,Mandarine,0,-0.12,0.31,0,16.56,64.95,,,,
1767035214.081383,2025-12-29T20:06:54.368756,Mandarine,0,0.72,-1.12,106,16.84,63.46,12.99,71.36,948.32,102400000
1767035216.0814664,2025-12-29T20:06:56.368901,Mandarine,0,1.12,0.14,266,16.65,61.46,13.04,71.16,948.32,102400000
1767035218.08158,2025-12-29T20:06:58.370489,Mandarine,0,4.18,0.14,822,16.69,59.71,13.08,70.97,948.32,102400000
1767035220.0816617,2025-12-29T20:07:00.268374,Mandarine,0,-0.68,1.38,752,16.78,58.33,,,,
1767035222.0817378,2025-12-29T20:07:02.369092,Mandarine,0,-0.91,-1.12,647,16.75,57.45,13.14,70.67,948.32,102400000
1767035224.081856,2025-12-29T20:07:04.370752,Mandarine,0,-0.11,0.13,657,16.7,56.54,13.15,70.53,948.32,102400000
1767035226.0819433,2025-12-29T20:07:06.369434,Mandarine,0,0.66,0.13,780,16.69,55.79,13.17,70.41,948.32,102400000
1767035228.0820282,2025-12-29T20:07:08.369565,Mandarine,0,-0.66,0.12,712,16.66,55.16,13.16,70.32,948.33,102400000
1767035230.0821228,2025-12-29T20:07:10.371004,Mandarine,0,-0.66,0.12,642,16.66,54.44,13.16,70.24,948.34,102400000
1767035232.0822005,2025-12-29T20:07:12.369698,Mandarine,0,-0.72,0.12,561,16.65,54.04,13.15,70.16,948.33,102400000
1767035234.0822759,2025-12-29T20:07:14.369758,Mandarine,0,-0.7,0.12,482,16.65,53.45,13.14,70.04,948.32,102400000
1767035236.0824015,2025-12-29T20:07:16.371410,Mandarine,0,-0.2,0.12,475,16.62,52.55,13.12,70.08,948.31,102400000
1767035238.082486,2025-12-29T20:07:18.369989,Mandarine,0,-0.14,0.12,477,16.65,51.92,13.11,70.06,948.31,102400000
1767035240.0825658,2025-12-29T20:07:20.370035,Mandarine,0,0.0,0.12,501,16.6,51.55,13.09,70.05,948.31,102400000
