timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1768063137.1828418,2026-01-10 17:38:57.471795,MandarineGANZ,0,-0.04,0.18,350.0,13.06,54.8,10.24,76.56,937.25,9953827.0
1768063139.1829178,2026-01-10 17:38:59.323289,MandarineGANZ,0,0.0,0.0,,,,10.24,76.34,937.25,9981114.0
1768063141.182988,2026-01-10 17:39:01.470354,MandarineGANZ,0,-0.11,0.18,349.0,13.04,54.65,10.24,76.14,937.25,9981114.0
1768063143.1831,2026-01-10 17:39:03.472059,MandarineGANZ,0,-0.11,0.18,348.0,13.04,54.5,10.24,75.95,937.25,9972002.0
1768063145.183179,2026-01-10 17:39:05.470746,MandarineGANZ,0,-0.04,0.18,348.0,13.07,54.34,10.24,75.74,937.25,9972002.0
1768063147.1832542,2026-01-10 17:39:07.470648,MandarineGANZ,0,-0.1,0.18,347.0,13.06,54.25,10.24,75.6,937.25,9999389.0
1768063149.1833627,2026-01-10 17:39:09.472089,MandarineGANZ,0,-0.1,0.18,346.0,13.03,54.1,10.24,75.36,937.24,9981114.0
1768063151.1834457,2026-01-10 17:39:11.470847,MandarineGANZ,0,0.04,0.18,347.0,13.01,54.0,10.24,75.18,937.23,10008552.0
1768063153.1835248,2026-01-10 17:39:13.470913,MandarineGANZ,0,-0.03,0.18,347.0,13.01,53.87,10.24,74.99,937.23,10017731.0
1768063155.183632,2026-01-10 17:39:15.472658,MandarineGANZ,0,-0.04,0.13,347.0,13.01,53.74,10.24,74.79,937.24,9999389.0
1768063157.1837096,2026-01-10 17:39:17.471262,MandarineGANZ,0,-0.1,0.13,346.0,13.0,53.62,10.24,74.65,937.24,10026927.0
1768063159.1837845,2026-01-10 17:39:19.471292,MandarineGANZ,0,-0.09,0.13,345.0,13.01,53.51,10.24,74.47,937.25,9999389.0
1768063161.183898,2026-01-10 17:39:21.472808,MandarineGANZ,0,0.31,0.13,345.0,13.0,53.45,10.24,74.35,937.25,9999389.0
1768063163.1839745,2026-01-10 17:39:23.471444,MandarineGANZ,0,0.06,0.13,344.0,13.03,53.3,10.24,74.15,937.26,10008552.0
1768063165.1840518,2026-01-10 17:39:25.471698,MandarineGANZ,0,0.34,0.13,344.0,13.03,53.2,10.24,73.99,937.25,10008552.0
1768063167.1841788,2026-01-10 17:39:27.473175,MandarineGANZ,0,0.04,0.13,343.0,13.01,53.12,10.24,73.83,937.25,10036140.0
1768063169.1842644,2026-01-10 17:39:29.471756,MandarineGANZ,0,0.3,0.13,343.0,13.0,53.01,10.24,73.66,937.25,10026927.0
1768063171.1843417,2026-01-10 17:39:31.471823,MandarineGANZ,0,-0.05,0.12,342.0,13.0,52.93,10.24,73.52,937.26,10045370.0
1768063173.1844573,2026-01-10 17:39:33.326267,MandarineGANZ,0,0.0,0.0,,,,10.24,73.35,937.25,10036140.0
1768063175.1845365,2026-01-10 17:39:35.564544,MandarineGANZ,0,0.25,-0.07,342.0,13.01,52.77,10.24,73.2,937.25,10063882.0
1768063177.1846187,2026-01-10 17:39:37.324975,MandarineGANZ,0,0.0,0.0,,,,10.24,73.04,937.24,10054617.0
1768063179.1847262,2026-01-10 17:39:39.473488,MandarineGANZ,0,-0.64,-0.07,340.0,12.99,52.68,10.24,72.91,937.24,10054617.0
1768063181.1848056,2026-01-10 17:39:41.472188,MandarineGANZ,0,0.43,-0.05,340.0,13.0,52.6,10.24,72.8,937.24,10054617.0
1768063183.1848848,2026-01-10 17:39:43.472298,MandarineGANZ,0,0.55,-0.05,340.0,12.97,52.55,10.24,72.64,937.25,10063882.0
1768063185.184993,2026-01-10 17:39:45.474008,MandarineGANZ,0,-0.07,-0.05,339.0,12.99,52.44,10.24,72.49,937.25,10110459.0
1768063187.1850717,2026-01-10 17:39:47.472528,MandarineGANZ,0,0.57,-0.05,339.0,12.99,52.38,10.24,72.35,937.25,10063882.0
1768063189.1851456,2026-01-10 17:39:49.472521,MandarineGANZ,0,0.56,-0.04,339.0,12.99,52.31,10.24,72.27,937.25,10073163.0
1768063191.1852632,2026-01-10 17:39:51.474219,MandarineGANZ,0,0.56,-0.04,339.0,12.99,52.22,10.24,72.12,937.24,10082461.0
1768063193.1853487,2026-01-10 17:39:53.472841,MandarineGANZ,0,0.54,-0.04,339.0,12.99,52.19,10.24,71.99,937.25,10054617.0
1768063195.1854267,2026-01-10 17:39:55.473041,MandarineGANZ,0,-0.25,-0.04,338.0,13.0,52.11,10.24,71.86,937.24,10082461.0
1768063197.1855352,2026-01-10 17:39:57.474053,MandarineGANZ,0,0.57,-0.04,338.0,13.0,52.08,10.24,71.74,937.24,10091777.0
1768063199.1856203,2026-01-10 17:39:59.473114,MandarineGANZ,0,0.56,-0.03,338.0,12.99,51.98,10.24,71.63,937.24,10063882.0
1768063201.185701,2026-01-10 17:40:01.473176,MandarineGANZ,0,1.62,-0.03,339.0,12.99,51.97,10.24,71.57,937.24,10101109.0
1768063203.1858191,2026-01-10 17:40:03.474809,MandarineGANZ,0,0.56,-0.03,339.0,12.97,51.91,10.24,71.42,937.24,10129211.0
1768063205.1859033,2026-01-10 17:40:05.473523,MandarineGANZ,0,0.55,-0.03,339.0,12.97,51.85,10.24,71.3,937.24,10091777.0
1768063207.185982,2026-01-10 17:40:07.473454,MandarineGANZ,0,0.58,-0.03,339.0,12.96,51.84,10.24,71.19,937.24,10091777.0
1768063209.186099,2026-01-10 17:40:09.327683,MandarineGANZ,0,0.0,0.0,,,,10.24,71.1,937.24,10082461.0
1768063211.1861837,2026-01-10 17:40:11.473605,MandarineGANZ,0,-0.5,-0.03,338.0,12.96,51.79,10.24,70.98,937.25,10110459.0
1768063213.1862624,2026-01-10 17:40:13.473653,MandarineGANZ,0,-0.5,-0.01,337.0,12.94,51.72,10.24,70.87,937.25,10110459.0
1768063215.1863773,2026-01-10 17:40:15.475424,MandarineGANZ,0,0.63,-0.9,337.0,12.94,51.69,10.23,70.79,937.25,10119827.0
1768063217.186455,2026-01-10 17:40:17.473931,MandarineGANZ,0,0.63,0.0,337.0,12.96,51.67,10.23,70.71,937.25,10129211.0
1768063219.1865163,2026-01-10 17:40:19.473901,MandarineGANZ,0,0.61,0.0,337.0,12.97,51.6,10.23,70.61,937.25,10110459.0
1768063221.1866117,2026-01-10 17:40:21.475448,MandarineGANZ,0,-0.52,0.0,336.0,12.94,51.56,10.23,70.52,937.25,10176397.0
1768063223.1866882,2026-01-10 17:40:23.474085,MandarineGANZ,0,-0.5,0.0,335.0,12.94,51.55,10.23,70.42,937.25,10129211.0
1768063225.1867669,2026-01-10 17:40:25.474442,MandarineGANZ,0,0.61,0.0,335.0,12.96,51.54,10.23,70.35,937.25,10148033.0
1768063227.1868744,2026-01-10 17:40:27.475653,MandarineGANZ,0,0.61,0.0,335.0,12.96,51.5,10.23,70.26,937.25,10129211.0
1768063229.1869593,2026-01-10 17:40:29.474457,MandarineGANZ,0,0.58,0.0,335.0,12.94,51.47,10.23,70.19,937.25,10148033.0
1768063231.1870368,2026-01-10 17:40:31.474508,MandarineGANZ,0,0.56,0.0,335.0,12.94,51.45,10.23,70.1,937.26,10129211.0
1768063233.1871464,2026-01-10 17:40:33.476188,MandarineGANZ,0,0.56,0.01,335.0,12.94,51.39,10.23,70.02,937.26,10119827.0
1768063235.18723,2026-01-10 17:40:35.474818,MandarineGANZ,0,0.55,0.01,335.0,12.9,51.38,10.23,69.92,937.26,10148033.0
1768063237.1873093,2026-01-10 17:40:37.474771,MandarineGANZ,0,0.52,0.01,335.0,12.93,51.39,10.23,69.88,937.26,10157470.0
1768063239.1874175,2026-01-10 17:40:39.476184,MandarineGANZ,0,0.5,0.01,335.0,12.94,51.35,10.23,69.81,937.26,10157470.0
1768063241.1875024,2026-01-10 17:40:41.474986,MandarineGANZ,0,0.54,0.01,335.0,12.94,51.3,10.23,69.73,937.26,10148033.0
1768063243.1875808,2026-01-10 17:40:43.475069,MandarineGANZ,0,-0.65,0.01,334.0,12.93,51.29,10.23,69.66,937.26,10138613.0
1768063245.187695,2026-01-10 17:40:45.330119,MandarineGANZ,0,0.0,0.0,,,,10.23,69.59,937.26,10148033.0
1768063247.1877706,2026-01-10 17:40:47.475197,MandarineGANZ,0,-0.65,-0.87,333.0,12.93,51.28,10.22,69.55,937.26,10148033.0
1768063249.1878388,2026-01-10 17:40:49.475207,MandarineGANZ,0,0.57,0.03,333.0,12.93,51.25,10.22,69.47,937.26,10176397.0
1768063251.1879396,2026-01-10 17:40:51.476681,MandarineGANZ,0,0.57,0.03,333.0,12.94,51.21,10.22,69.41,937.26,10129211.0
1768063253.1880207,2026-01-10 17:40:53.475422,MandarineGANZ,0,-0.76,0.03,332.0,12.91,51.21,10.22,69.36,937.25,10157470.0
1768063255.1880848,2026-01-10 17:40:55.475606,MandarineGANZ,0,0.54,0.03,332.0,12.9,51.17,10.22,69.3,937.25,10148033.0
1768063257.1881807,2026-01-10 17:40:57.476623,MandarineGANZ,0,0.52,0.03,332.0,12.93,51.19,10.22,69.24,937.25,10224024.0
1768063259.1882615,2026-01-10 17:40:59.475662,MandarineGANZ,0,0.5,0.03,332.0,12.91,51.13,10.22,69.2,937.25,10166925.0
1768063261.188341,2026-01-10 17:41:01.475700,MandarineGANZ,0,0.5,0.03,332.0,12.91,51.15,10.22,69.12,937.25,10214463.0
1768063263.1884449,2026-01-10 17:41:03.477394,MandarineGANZ,0,0.5,0.03,332.0,12.9,51.12,10.22,69.06,937.25,10185887.0
1768063265.18851,2026-01-10 17:41:05.476224,MandarineGANZ,0,-1.03,0.03,331.0,12.93,51.1,10.22,68.99,937.25,10195395.0
1768063267.1885738,2026-01-10 17:41:07.476056,MandarineGANZ,0,1.99,0.03,332.0,12.9,51.1,10.22,68.97,937.26,10195395.0
1768063269.1886723,2026-01-10 17:41:09.477592,MandarineGANZ,0,-1.02,0.03,331.0,12.89,51.07,10.22,68.91,937.25,10185887.0
1768063271.188738,2026-01-10 17:41:11.476230,MandarineGANZ,0,1.9,0.03,332.0,12.9,51.03,10.22,68.86,937.26,10185887.0
1768063273.1888125,2026-01-10 17:41:13.476273,MandarineGANZ,0,-1.04,0.03,331.0,12.89,51.04,10.22,68.81,937.26,10185887.0
1768063275.1889122,2026-01-10 17:41:15.478019,MandarineGANZ,0,0.4,-0.82,331.0,12.89,51.0,10.21,68.77,937.25,10214463.0
1768063277.1889777,2026-01-10 17:41:17.476452,MandarineGANZ,0,0.38,0.04,331.0,12.89,51.01,10.21,68.72,937.25,10195395.0
1768063279.189042,2026-01-10 17:41:19.329372,MandarineGANZ,0,0.0,0.0,,,,10.21,68.67,937.24,10195395.0
1768063281.1891322,2026-01-10 17:41:21.568654,MandarineGANZ,0,0.36,0.04,331.0,12.89,50.98,10.21,68.61,937.24,10214463.0
1768063283.1891975,2026-01-10 17:41:23.329572,MandarineGANZ,0,0.0,0.0,,,,10.21,68.57,937.24,10195395.0
1768063285.189264,2026-01-10 17:41:25.476782,MandarineGANZ,0,-1.09,0.04,330.0,12.89,50.96,10.21,68.54,937.24,10195395.0
